time_s,x_m,y_m,yaw_rad,yaw_deg
0.000000000,0.000000000,0.000000000,0.000000000,0.000000
0.033342600,0.000000000,0.000000000,-0.000010653,-0.000610
0.100034475,0.000000000,0.000000000,0.000004774,0.000274
0.133277178,0.000000000,0.000000000,0.000016089,0.000922
0.199945927,0.000000000,0.000000000,-0.000028264,-0.001619
0.233319998,0.000000000,0.000000000,-0.000029420,-0.001686
0.299892902,0.000000000,0.000000000,-0.000034376,-0.001970
0.333258152,0.000000000,0.000000000,-0.000011544,-0.000661
0.399932623,0.000000000,0.000000000,0.000024290,0.001392
0.433252573,0.000000000,0.000000000,0.000026224,0.001503
0.499929905,0.000000000,0.000000000,0.000041350,0.002369
0.533236742,0.000000000,0.000000000,0.000045638,0.002615
0.599972486,0.000000000,0.000000000,0.000007242,0.000415
0.633313656,0.000000000,0.000000000,0.000003386,0.000194
0.699964285,0.000000000,0.000000000,-0.000036549,-0.002094
0.733299732,0.000000000,0.000000000,-0.000056679,-0.003247
0.800016880,0.000000000,0.000000000,-0.000017695,-0.001014
0.833156824,0.000000000,0.000000000,0.000006442,0.000369
0.899959326,0.000000000,0.000000000,0.000059268,0.003396
0.933287382,0.000000000,0.000000000,0.000092933,0.005325
0.999915361,0.000000000,0.000000000,0.000118606,0.006796
1.033221483,0.000684933,0.000000037,-0.000372450,-0.021340
1.100101948,0.003077728,-0.000000162,-0.001104658,-0.063292
1.133250713,0.004690074,-0.000001253,0.001217124,0.069736
1.199887991,0.007880577,0.000001180,0.005922166,0.339315
1.233273745,0.011243946,0.000012923,0.009172109,0.525523
1.299907923,0.016163793,0.000049219,0.012458513,0.713820
1.333300352,0.020942449,0.000094424,0.014316205,0.820258
1.400009871,0.028004593,0.000183966,0.016277575,0.932636
1.433292627,0.033354785,0.000263199,0.017011584,0.974692
1.499979734,0.041104518,0.000390822,0.018184020,1.041868
1.533330441,0.046564221,0.000486652,0.018764840,1.075146
1.599947691,0.054725035,0.000638446,0.018152037,1.040035
1.633266926,0.060286067,0.000739573,0.017920200,1.026752
1.699959278,0.068625527,0.000888779,0.017849724,1.022714
1.733092785,0.074177584,0.000987823,0.017120507,0.980933
1.799904823,0.082855850,0.001137089,0.015850976,0.908194
1.833236217,0.088293204,0.001222908,0.015375986,0.880979
1.899963379,0.096873676,0.001355349,0.014345766,0.821952
1.933226585,0.102148822,0.001430437,0.013941977,0.798816
1.999979258,0.110588865,0.001547648,0.012891831,0.738648
2.033241034,0.116422511,0.001623447,0.012165696,0.697043
2.099980593,0.124767386,0.001724405,0.011748136,0.673119
2.133261204,0.130043686,0.001786024,0.011525150,0.660342
2.200017691,0.138196880,0.001879579,0.011327618,0.649025
2.233342886,0.143776385,0.001942265,0.010922351,0.625805
2.299942732,0.151750494,0.002029457,0.010030107,0.574683
2.333237886,0.157210253,0.002084228,0.009916029,0.568147
2.399991512,0.165435725,0.002165143,0.009795030,0.561214
2.433215857,0.170888165,0.002217859,0.009016717,0.516620
2.499887943,0.179339107,0.002293774,0.007119788,0.407934
2.533260107,0.184847004,0.002333594,0.006169995,0.353515
2.600049496,0.193552951,0.002387206,0.006095560,0.349250
2.633590698,0.102364860,0.002401662,0.006665510,0.381906
2.700116873,-0.052254650,0.002447107,0.006804815,0.389887
2.733283043,-0.046826135,0.002483440,0.005938732,0.340264
2.800017357,-0.038077192,0.002535030,0.005165806,0.295979
2.833222628,-0.032633377,0.002562094,0.004371080,0.250444
2.899976969,-0.024184868,0.002597233,0.002879395,0.164977
2.933216333,-0.018326538,0.002615082,0.001301751,0.074585
3.000045776,-0.009700024,0.002626420,0.000233709,0.013391
3.033553839,-0.004130386,0.002626203,0.000068395,0.003919
3.100013018,0.004646354,0.002626125,-0.000848715,-0.048628
3.133267164,0.010092332,0.002619789,-0.002128468,-0.121952
3.199944258,0.018972600,0.002601693,-0.004202014,-0.240758
3.233293056,0.024696887,0.002576600,-0.005336053,-0.305733
3.299940825,0.033349776,0.002530252,-0.006788498,-0.388952
3.333240986,0.038933587,0.002490971,-0.007029815,-0.402779
3.400024414,0.047409408,0.002429990,-0.007422787,-0.425294
3.433264017,0.053001306,0.002388216,-0.007717481,-0.442179
3.499984026,0.061305888,0.002323857,-0.007248938,-0.415334
3.533240318,0.067044219,0.002282039,-0.006312312,-0.361669
3.599990845,0.075488498,0.002227869,-0.005425912,-0.310882
3.633319378,0.081221728,0.002196457,-0.005552244,-0.318120
3.699996233,0.089535552,0.002150343,-0.005931418,-0.339845
3.733391523,0.095261388,0.002116549,-0.005845654,-0.334931
3.799971581,0.103577698,0.002067304,-0.005658570,-0.324212
3.833211660,0.109180284,0.002035280,-0.005905005,-0.338332
3.899968147,0.117446896,0.001986307,-0.006510758,-0.373039
3.933248043,0.027613354,0.001888745,-0.007956565,-0.455878
4.000027418,-0.129144564,0.001695556,-0.009789223,-0.560881
4.033318758,-0.123401914,0.001638781,-0.009338863,-0.535077
4.099948406,-0.115003742,0.001560161,-0.009574602,-0.548584
4.133232594,-0.109267996,0.001506648,-0.009254791,-0.530260
4.199999809,-0.101129158,0.001431123,-0.007271637,-0.416634
4.233297825,-0.095384124,0.001388365,-0.006333506,-0.362883
4.299963951,-0.086682162,0.001331867,-0.006419925,-0.367835
4.333270311,-0.081217110,0.001296939,-0.007572382,-0.433866
4.399966478,-0.072940097,0.001235021,-0.008952511,-0.512941
4.433275223,-0.066921561,0.001181382,-0.009210779,-0.527739
4.499939442,-0.058453621,0.001102908,-0.010030079,-0.574681
4.533221006,-0.052703175,0.001045077,-0.010811343,-0.619444
4.599980831,-0.044118700,0.000952213,-0.012096875,-0.693100
4.633221388,-0.038249379,0.000882185,-0.012580245,-0.720795
4.699908257,-0.029887183,0.000776641,-0.012223427,-0.700351
4.733384848,-0.024278465,0.000708002,-0.011370703,-0.651493
4.799944878,-0.016149919,0.000615410,-0.009858627,-0.564858
4.833251715,-0.010683060,0.000560782,-0.009076235,-0.520030
4.899966478,-0.002002945,0.000481998,-0.008694324,-0.498148
4.933242083,0.003460639,0.000434763,-0.008195862,-0.469588
5.000045061,0.011595657,0.000368628,-0.007186472,-0.411755
5.033236742,0.017336227,0.000326402,-0.006582732,-0.377163
5.099879265,0.026168677,0.000267671,-0.006571189,-0.376501
5.133227110,0.031912073,0.000229800,-0.006748071,-0.386636
5.199866533,0.040662439,0.000170782,-0.007154797,-0.409940
5.233200550,-0.048275326,0.003489398,-0.021524245,-1.233248
5.300091267,-0.205311601,0.008981071,-0.047257149,-2.707635
5.333194017,-0.199450385,0.008704827,-0.048123867,-2.757294
5.399954557,-0.191112973,0.008303040,-0.048419828,-2.774252
5.433289766,-0.185244179,0.008019154,-0.048195002,-2.761370
5.499941587,-0.176787427,0.007610661,-0.047770065,-2.737023
5.533307791,-0.171333581,0.007349808,-0.047861353,-2.742254
5.599972010,-0.161763623,0.006892469,-0.047760376,-2.736468
5.633286953,-0.156849867,0.006657595,-0.047053289,-2.695955
5.700035095,-0.148574778,0.006267069,-0.045977991,-2.634345
5.733197451,-0.142823533,0.006001560,-0.046457114,-2.661797
5.800023079,-0.134403518,0.005609739,-0.048233131,-2.763555
5.833208799,-0.127983226,0.005301998,-0.049204841,-2.819230
5.900329590,-0.119330168,0.004875824,-0.049207394,-2.819376
5.933315992,-0.113874655,0.004606401,-0.049094447,-2.812905
6.000104189,-0.105268604,0.004182269,-0.049734154,-2.849557
6.033198595,-0.099274210,0.003883144,-0.051796676,-2.967731
6.100032091,-0.090636569,0.003437171,-0.055116239,-3.157928
6.133300543,-0.084909007,0.003121574,-0.055051663,-3.154228
6.199981928,-0.076423332,0.002654158,-0.053668137,-3.074958
6.233265877,-0.070827912,0.002352567,-0.052261481,-2.994362
6.299941540,-0.062240881,0.001902495,-0.051399845,-2.944994
6.333214045,-0.056520676,0.001608725,-0.051410036,-2.945578
6.400012255,-0.048062362,0.001173984,-0.050652435,-2.902171
6.433183432,-0.042603394,0.000898399,-0.049232554,-2.820818
6.500016689,-0.034338942,0.000490696,-0.046293344,-2.652413
6.533262730,-0.028724038,0.000229124,-0.045655346,-2.615859
6.600213766,-0.202989208,0.013757272,-0.048622779,-2.785880
6.633313894,-0.275147545,0.019391593,-0.049592695,-2.841452
6.700342417,-0.266799359,0.018976464,-0.049273174,-2.823145
6.733313322,-0.261467578,0.018712913,-0.050061735,-2.868326
6.800021172,-0.253269720,0.018303450,-0.051583054,-2.955491
6.833242655,-0.247659851,0.018013503,-0.051596866,-2.956283
6.900213003,-0.239328793,0.017583655,-0.051993421,-2.979004
6.933280468,-0.233558189,0.017283037,-0.052190949,-2.990321
7.000040531,-0.225020310,0.016836536,-0.053321081,-3.055073
7.033161640,-0.219282203,0.016531484,-0.054134147,-3.101658
7.100022078,-0.210848719,0.016074625,-0.054031898,-3.095800
7.133207083,-0.205259052,0.015772462,-0.053607587,-3.071488
7.199986935,-0.196972259,0.015326785,-0.053129923,-3.044120
7.233382225,-0.191376530,0.015028618,-0.053920362,-3.089409
7.299943209,-0.183132497,0.014584809,-0.055188577,-3.162073
7.333218575,-0.177668581,0.014283145,-0.054715658,-3.134976
7.399966478,-0.169138938,0.013815447,-0.053962871,-3.091845
7.433292866,-0.162863743,0.013476209,-0.054309394,-3.111699
7.500048876,-0.154671076,0.013029965,-0.055536981,-3.182035
7.533181429,-0.149214330,0.012727978,-0.056186856,-3.219270
7.600175381,-0.141249484,0.012280303,-0.054919816,-3.146674
7.633037567,-0.135501110,0.011963458,-0.053615501,-3.071942
7.699969053,-0.127254388,0.011519974,-0.053118732,-3.043479
7.733321190,-0.121513199,0.011214612,-0.053669535,-3.075038
7.800011158,-0.113119953,0.010764228,-0.054175508,-3.104028
7.833214283,-0.107388470,0.010454212,-0.053677678,-3.075504
7.900379181,-0.283102470,0.030993555,-0.059339142,-3.399882
7.933275223,-0.353548628,0.039313703,-0.061339365,-3.514487
8.000027895,-0.345294487,0.038807037,-0.060702972,-3.478024
8.033302307,-0.339559793,0.038458408,-0.060120187,-3.444633
8.100033998,-0.331166193,0.037953435,-0.058864673,-3.372697
8.133345127,-0.325975678,0.037647875,-0.058088013,-3.328198
8.199996233,-0.318336933,0.037205226,-0.057459982,-3.292214
8.233402014,-0.314638833,0.036995759,-0.056863835,-3.258058
8.300051212,-0.309014745,0.036679955,-0.055609534,-3.186192
8.333283901,-0.305825214,0.036503542,-0.054530709,-3.124379
8.400045395,-0.301414648,0.036267219,-0.055024175,-3.152653
8.433277845,-0.300108721,0.036198915,-0.054775725,-3.138418
8.500027180,-0.297910086,0.036081067,-0.054773256,-3.138276
8.533305645,-0.297787686,0.036077116,-0.054832935,-3.141696
8.600147963,-0.297136718,0.036042785,-0.054307860,-3.111611
8.633322001,-0.297108473,0.036042275,-0.054107161,-3.100112
8.700100660,-0.296828332,0.036027606,-0.053911308,-3.088890
8.733263969,-0.296779106,0.036025134,-0.053818999,-3.083601
8.799967766,-0.296680203,0.036019747,-0.053785639,-3.081690
8.833357573,-0.296623137,0.036016538,-0.053789742,-3.081925
8.900086880,-0.296611409,0.036015684,-0.053817134,-3.083495
8.933296680,-0.296552334,0.036012300,-0.053856743,-3.085764
9.000005245,-0.296582298,0.036013683,-0.053887764,-3.087541
9.033302069,-0.296521750,0.036010232,-0.053870101,-3.086529
9.100109100,-0.296573264,0.036012790,-0.053887326,-3.087516
9.133292437,-0.296517116,0.036009581,-0.053881364,-3.087175
9.200031281,-0.296572358,0.036012364,-0.053843641,-3.085013
9.233306885,-0.296519323,0.036009329,-0.053848605,-3.085298
9.300062180,-0.296575574,0.036012172,-0.053805120,-3.082806
9.333304644,-0.296525403,0.036009311,-0.053757306,-3.080067
9.400086403,-0.296581070,0.036012120,-0.053764541,-3.080481
9.433277130,-0.296260394,0.035994461,-0.052486292,-3.007243
9.500148058,-0.295847854,0.035971352,-0.041269004,-2.364540
9.533333302,-0.295400100,0.035947747,-0.019515706,-1.118168
9.600010872,-0.295057790,0.035933540,0.016536605,0.947478
9.633287191,-0.294478588,0.035918011,0.040401477,2.314834
9.699986458,-0.293517159,0.035918355,0.075416540,4.321049
9.733223677,-0.293223146,0.035939719,0.099902865,5.724013
9.800072193,-0.292369737,0.035991105,0.136794362,7.837740
9.833324194,-0.291262442,0.036079354,0.161302521,9.241954
9.899942398,-0.290021222,0.036242437,0.198817315,11.391393
9.933341980,-0.289478730,0.036355491,0.224107651,12.840423
10.000074625,-0.407940612,0.043490172,0.269037883,15.414735
10.033314466,-0.458276170,0.046607099,0.297125460,17.024035
10.100093126,-0.457659126,0.046795684,0.335215423,19.206429
10.133309603,-0.457126142,0.046961739,0.361057279,20.687058
10.200044394,-0.456540446,0.047177537,0.400348086,22.938256
10.233343840,-0.455887961,0.047412795,0.426930073,24.461291
10.300030470,-0.455447613,0.047626280,0.467164695,26.766565
10.333539486,-0.455192633,0.047759501,0.494656137,28.341709
10.400063276,-0.455210921,0.047797557,0.534607821,30.630772
10.433415174,-0.454826503,0.047979015,0.561320234,32.161280
10.499949932,-0.454882136,0.047978961,0.602477596,34.519423
10.533386707,-0.454624981,0.048114133,0.630480993,36.123900
10.600057364,-0.454336677,0.048286779,0.672337200,38.522084
10.633431911,-0.453749826,0.048653339,0.699189543,40.060610
10.700088978,-0.453669825,0.048753894,0.738341635,42.303860
10.733337164,-0.453445159,0.048928956,0.763898309,43.768149
10.800035238,-0.453167959,0.049165668,0.802011113,45.951852
10.833261013,-0.452852765,0.049439628,0.828097758,47.446507
10.900047064,-0.452257867,0.049992622,0.867497070,49.703921
10.933346272,-0.452179951,0.050119523,0.893567904,51.197670
11.000030518,-0.452122980,0.050234125,0.932739921,53.442061
11.033263445,-0.451658804,0.050735096,0.959498815,54.975233
11.100071907,-0.451511015,0.050972056,0.999575593,57.271463
