time_s,x_m,y_m,yaw_rad,yaw_deg
0.000000000,0.000000000,0.000000000,0.000000000,0.000000
0.039923906,0.000000000,0.000000000,0.000000000,0.000000
0.099913836,0.000000000,0.000000000,0.000000000,0.000000
0.139844656,0.000000000,0.000000000,0.000000000,0.000000
0.199913502,0.000000000,0.000000000,0.000000000,0.000000
0.239894629,0.000000000,0.000000000,0.000000000,0.000000
0.299782276,0.000000000,0.000000000,0.000000000,0.000000
0.339921474,0.000000000,0.000000000,0.000000000,0.000000
0.399899960,0.000000000,0.000000000,0.000000000,0.000000
0.439818382,0.000000000,0.000000000,0.000000000,0.000000
0.499803782,0.000000000,0.000000000,0.000000000,0.000000
0.539865494,0.000000000,0.000000000,0.000000000,0.000000
0.599790096,0.000000000,0.000000000,0.000000000,0.000000
0.639917850,0.000000000,0.000000000,0.000000000,0.000000
0.699833870,0.000000000,0.000000000,0.000000000,0.000000
0.739912510,0.000000000,0.000000000,0.000000000,0.000000
0.799873829,0.000000000,0.000000000,0.000000000,0.000000
0.839557886,0.000000000,0.000000000,0.000000000,0.000000
0.899731636,0.000000000,0.000000000,0.000000000,0.000000
0.939876556,0.000000000,0.000000000,0.000000000,0.000000
0.999822855,0.000000000,0.000000000,0.000000000,0.000000
1.039825439,0.000834722,0.000000704,0.001686308,0.096618
1.099865675,0.003505831,0.000005208,0.001686308,0.096618
1.139810085,0.005509140,0.000015343,0.008431542,0.483092
1.199997902,0.008680896,0.000050110,0.013490468,0.772947
1.239862919,0.012853974,0.000116968,0.018549393,1.062802
1.299862385,0.017527464,0.000211552,0.021922010,1.256039
1.339021444,0.023535792,0.000353425,0.025294627,1.449275
1.399816513,0.030044405,0.000523585,0.026980935,1.545894
1.440019846,0.036719756,0.000703735,0.026980935,1.545894
1.499841928,0.043561833,0.000894159,0.028667244,1.642512
1.540017366,0.050403579,0.001096120,0.030353552,1.739130
1.599958897,0.057412019,0.001308917,0.030353552,1.739130
1.639930487,0.064420460,0.001521713,0.030353552,1.739130
1.700013161,0.071429250,0.001722691,0.026980935,1.545894
1.740116835,0.078438368,0.001911850,0.026980935,1.545894
1.799905300,0.085781578,0.002097633,0.023608318,1.352657
1.840057611,0.092624531,0.002253441,0.021922010,1.256039
1.899893999,0.099801551,0.002404747,0.020235701,1.159420
1.939870834,0.106477965,0.002539867,0.020235701,1.159420
1.999785423,0.113488200,0.002681743,0.020235701,1.159420
2.039884806,0.120832496,0.002817991,0.016863085,0.966184
2.099879980,0.127676344,0.002927639,0.015176776,0.869565
2.139735937,0.134353356,0.003028982,0.015176776,0.869565
2.199899435,0.141030369,0.003130325,0.015176776,0.869565
2.240093231,0.148041232,0.003236736,0.015176776,0.869565
2.299752235,0.154551233,0.003341034,0.016863085,0.966184
2.340018272,0.161395081,0.003450682,0.015176776,0.869565
2.399885416,0.168239104,0.003548788,0.013490468,0.772947
2.440022230,0.175083283,0.003635353,0.011804159,0.676329
2.498957157,0.182261467,0.003714036,0.010117851,0.579710
2.539869070,0.189105781,0.003789060,0.011804159,0.676329
2.599769115,0.196450965,0.003863380,0.008431542,0.483092
2.640203714,0.203462386,0.003922498,0.008431542,0.483092
2.700209618,0.210640795,0.003976972,0.006745234,0.386473
2.740014315,0.217485402,0.004017370,0.005058925,0.289855
2.799901485,0.224830920,0.004042144,0.001686308,0.096618
2.839952946,0.231675643,0.004047915,0.000000000,0.000000
2.899851561,0.238687304,0.004036091,-0.003372617,-0.193237
2.939978123,0.246032822,0.004011317,-0.003372617,-0.193237
2.999905586,0.253211373,0.003981054,-0.005058925,-0.289855
3.040060520,0.260222954,0.003945583,-0.005058925,-0.289855
3.099878788,0.267568346,0.003896035,-0.008431542,-0.483092
3.139901400,0.274412875,0.003844095,-0.006745234,-0.386473
3.199867249,0.281925056,0.003774420,-0.011804159,-0.676329
3.239808798,0.289103097,0.003683632,-0.013490468,-0.772947
3.299926519,0.296280975,0.003580740,-0.015176776,-0.869565
3.339870214,0.303291838,0.003474330,-0.015176776,-0.869565
3.399828911,0.310302870,0.003379742,-0.011804159,-0.676329
3.439881325,0.317314053,0.003296977,-0.011804159,-0.676329
3.499734640,0.324158367,0.003221954,-0.010117851,-0.579710
3.539879322,0.331336674,0.003155375,-0.008431542,-0.483092
3.599744320,0.338348095,0.003096257,-0.008431542,-0.483092
3.639847755,0.345526401,0.003029678,-0.010117851,-0.579710
3.699867725,0.352370716,0.002954654,-0.011804159,-0.676329
3.740171194,0.359715607,0.002855562,-0.015176776,-0.869565
3.799843788,0.366392620,0.002754219,-0.015176776,-0.869565
3.839886427,0.373403483,0.002647809,-0.015176776,-0.869565
3.899840355,0.380247331,0.002538161,-0.016863085,-0.966184
3.939923048,0.386756943,0.002411908,-0.021922010,-1.256039
3.999921560,0.393600149,0.002267639,-0.020235701,-1.159420
4.039852142,0.400777414,0.002128436,-0.018549393,-1.062802
4.099857807,0.407787879,0.001998382,-0.018549393,-1.062802
4.139820099,0.414965368,0.001871282,-0.016863085,-0.966184
4.199784040,0.421642200,0.001758679,-0.016863085,-0.966184
4.239853144,0.428819894,0.001643683,-0.015176776,-0.869565
4.299791098,0.436164410,0.001519820,-0.018549393,-1.062802
4.339951038,0.443007849,0.001387092,-0.020235701,-1.159420
4.399821043,0.449851502,0.001265904,-0.015176776,-0.869565
4.439790726,0.457363042,0.001145559,-0.016863085,-0.966184
4.500006676,0.464373716,0.001027327,-0.016863085,-0.966184
4.540135860,0.471551205,0.000900227,-0.018549393,-1.062802
4.599937916,0.478728695,0.000773127,-0.016863085,-0.966184
4.639840603,0.486072991,0.000636879,-0.020235701,-1.159420
4.700067043,0.492916197,0.000492611,-0.021922010,-1.256039
4.740028143,0.499926432,0.000350735,-0.018549393,-1.062802
4.799884319,0.506603064,0.000226873,-0.018549393,-1.062802
4.839911938,0.513446717,0.000105685,-0.016863085,-0.966184
4.899926901,0.520791013,-0.000030563,-0.020235701,-1.159420
4.939950228,0.527634219,-0.000174831,-0.021922010,-1.256039
4.999935627,0.534310396,-0.000321210,-0.021922010,-1.256039
5.039969683,0.541487416,-0.000472516,-0.020235701,-1.159420
5.099894285,0.548997974,-0.000643524,-0.025294627,-1.449275
5.139908075,0.556174137,-0.000831136,-0.026980935,-1.545894
5.199822903,0.563517023,-0.001029302,-0.026980935,-1.545894
5.239818573,0.570359411,-0.001208188,-0.025294627,-1.449275
5.299879551,0.577535574,-0.001395799,-0.026980935,-1.545894
5.339686394,0.584878116,-0.001606347,-0.030353552,-1.739130
5.399796724,0.591719511,-0.001819846,-0.032039861,-1.835749
5.439764500,0.599060465,-0.002079916,-0.038785094,-2.222222
5.500053883,0.606066863,-0.002351796,-0.038785094,-2.222222
5.539670706,0.612905262,-0.002646034,-0.047216637,-2.705314
5.599668741,0.621241809,-0.003068134,-0.053961871,-3.091787
5.639729500,0.627410589,-0.003385689,-0.048902945,-2.801932
