time_s,x_m,y_m,yaw_rad,yaw_deg
0.000000000,0.000000000,0.000000000,0.000000000,0.000000
0.033401728,0.000000000,0.000000000,-0.000012133,-0.000695
0.100044250,0.000000000,0.000000000,-0.000011042,-0.000633
0.133392572,0.000000000,0.000000000,0.000026481,0.001517
0.200081587,0.000000000,0.000000000,0.000060102,0.003444
0.233377218,0.000000000,0.000000000,0.000081685,0.004680
0.300026178,0.000000000,0.000000000,0.000098815,0.005662
0.333319902,0.000000000,0.000000000,0.000077093,0.004417
0.400184155,0.000000000,0.000000000,0.000066912,0.003834
0.433417082,0.000000000,0.000000000,0.000049630,0.002844
0.500081539,0.000000000,0.000000000,0.000023032,0.001320
0.533447027,0.000000000,0.000000000,0.000023485,0.001346
0.600043058,0.000000000,0.000000000,0.000026345,0.001509
0.633441448,0.000000000,0.000000000,0.000038939,0.002231
0.700065374,0.000000000,0.000000000,0.000082600,0.004733
0.733432531,0.000000000,0.000000000,0.000089885,0.005150
0.800213575,0.000000000,0.000000000,0.000089609,0.005134
0.833434343,0.000000000,0.000000000,0.000074310,0.004258
0.900166988,0.000000000,0.000000000,0.000031071,0.001780
0.933359385,0.000000000,0.000000000,0.000015911,0.000912
1.000133276,0.000000000,0.000000000,-0.000021619,-0.001239
1.033503532,0.000959895,0.000000008,-0.000025574,-0.001465
1.100055695,0.003669917,-0.000000014,0.000099059,0.005676
1.133320093,0.005560891,0.000000085,0.000267079,0.015302
1.200107574,0.008369695,0.000000666,0.000396422,0.022713
1.233340025,0.011899025,0.000001646,0.000529354,0.030330
1.300129175,0.017088961,0.000004054,0.001130441,0.064769
1.333393097,0.021548260,0.000007566,0.001496835,0.085762
1.400144100,0.028497887,0.000016698,0.001004329,0.057544
1.433322668,0.033616137,0.000022189,0.001254725,0.071890
1.500132799,0.041261703,0.000030330,0.001866455,0.106940
1.533421993,0.046640579,0.000040180,0.001000267,0.057311
1.600017309,0.055133465,0.000049544,0.000302870,0.017353
1.633414984,0.060912410,0.000050726,0.000369820,0.021189
