time_s,x_m,y_m,yaw_rad,yaw_deg
0.000000000,0.000000000,0.000000000,0.000000000,0.000000
0.040701151,0.000000000,0.000000000,0.000000000,0.000000
0.100014925,0.000000000,0.000000000,0.000000000,0.000000
0.140760660,0.000000000,0.000000000,0.000000000,0.000000
0.200215816,0.000000000,0.000000000,0.000000000,0.000000
0.240694284,0.000000000,0.000000000,0.000000000,0.000000
0.299895763,0.000000000,0.000000000,0.000000000,0.000000
0.340673923,0.000000000,0.000000000,0.000000000,0.000000
0.399959326,0.000000000,0.000000000,0.000000000,0.000000
0.440767765,0.000000000,0.000000000,0.000000000,0.000000
0.499867439,0.000000000,0.000000000,0.000000000,0.000000
0.540699005,0.000000000,0.000000000,0.000000000,0.000000
0.600279570,0.000000000,0.000000000,0.000000000,0.000000
0.640660286,0.000000000,0.000000000,0.000000000,0.000000
0.700026035,0.000000000,0.000000000,0.000000000,0.000000
0.740645409,0.000000000,0.000000000,0.000000000,0.000000
0.799865007,0.000000000,0.000000000,0.000000000,0.000000
0.840707302,0.000000000,0.000000000,0.000000000,0.000000
0.899966955,0.000000000,0.000000000,0.000000000,0.000000
0.940783024,0.000000000,0.000000000,0.000000000,0.000000
1.000321627,0.000000000,0.000000000,0.000000000,0.000000
1.040938854,0.001168611,0.000000985,0.001686308,0.096618
1.100361824,0.004173613,0.000000985,-0.001686308,-0.096618
1.140614033,0.006510837,0.000000985,0.001686308,0.096618
1.199937105,0.009181934,0.000009994,0.005058925,0.289855
1.240735054,0.013522436,0.000031952,0.005058925,0.289855
1.300122023,0.018530708,0.000057289,0.005058925,0.289855
1.340724230,0.024039719,0.000099094,0.010117851,0.579710
1.400177002,0.030550276,0.000159480,0.008431542,0.483092
1.440781593,0.036893844,0.000223665,0.011804159,0.676329
1.499895096,0.043738023,0.000310230,0.013490468,0.772947
1.540677786,0.050415197,0.000400314,0.013490468,0.772947
1.599922895,0.057927100,0.000495324,0.011804159,0.676329
1.640694141,0.065105284,0.000574008,0.010117851,0.579710
1.700170279,0.071782723,0.000641571,0.010117851,0.579710
1.739998341,0.078627038,0.000716595,0.011804159,0.676329
1.799922943,0.085805222,0.000795278,0.010117851,0.579710
1.840665102,0.092482538,0.000874102,0.013490468,0.772947
1.899979830,0.099493571,0.000968690,0.013490468,0.772947
1.940763474,0.106504753,0.001051455,0.010117851,0.579710
1.999968529,0.113850052,0.001113388,0.006745234,0.386473
2.040768623,0.120861563,0.001160683,0.006745234,0.386473
2.100077629,0.127873143,0.001196155,0.003372617,0.193237
2.140221357,0.134717809,0.001225010,0.005058925,0.289855
2.200180292,0.141395438,0.001270053,0.008431542,0.483092
2.240765333,0.148239967,0.001321993,0.006745234,0.386473
2.300292015,0.155251478,0.001369288,0.006745234,0.386473
2.340708017,0.162430030,0.001399551,0.001686308,0.096618
2.399988890,0.169441690,0.001411375,0.001686308,0.096618
2.440772772,0.176119462,0.001422636,0.001686308,0.096618
2.500043869,0.183465022,0.001422636,-0.001686308,-0.096618
2.540769339,0.190142803,0.001422636,0.001686308,0.096618
2.600348949,0.197488352,0.001410249,-0.005058925,-0.289855
2.640738487,0.205000640,0.001353242,-0.010117851,-0.579710
2.700320721,0.211845072,0.001289760,-0.008431542,-0.483092
2.740798473,0.218689504,0.001226278,-0.010117851,-0.579710
2.799971581,0.225533818,0.001151255,-0.011804159,-0.676329
2.840681314,0.232711859,0.001060467,-0.013490468,-0.772947
2.901018858,0.239222176,0.000978124,-0.011804159,-0.676329
2.940748930,0.245899615,0.000910561,-0.008431542,-0.483092
3.000560284,0.252744144,0.000858621,-0.006745234,-0.386473
3.040699720,0.259588809,0.000829765,-0.001686308,-0.096618
3.100672245,0.266767402,0.000811607,-0.003372617,-0.193237
3.140777826,0.273612106,0.000794294,-0.001686308,-0.096618
3.200870991,0.280623766,0.000782470,-0.001686308,-0.096618
3.240636587,0.287802379,0.000776417,0.000000000,0.000000
3.300529957,0.294980991,0.000770365,-0.001686308,-0.096618
3.340584993,0.301992662,0.000770365,0.001686308,0.096618
3.400954962,0.309505163,0.000764030,-0.003372617,-0.193237
3.440579414,0.316349868,0.000746717,-0.001686308,-0.096618
3.500578642,0.323695417,0.000734330,-0.001686308,-0.096618
3.540603638,0.330874009,0.000716172,-0.003372617,-0.193237
3.600585461,0.337885640,0.000692524,-0.003372617,-0.193237
3.640527010,0.344730344,0.000675211,-0.001686308,-0.096618
3.700777054,0.351908936,0.000657053,-0.003372617,-0.193237
3.740692616,0.359087528,0.000638895,-0.001686308,-0.096618
3.800587177,0.365932232,0.000621581,-0.003372617,-0.193237
3.840610266,0.373611583,0.000582732,-0.006745234,-0.386473
3.900667906,0.380456189,0.000542334,-0.005058925,-0.289855
3.940656424,0.387467820,0.000518686,-0.001686308,-0.096618
4.000648737,0.394145602,0.000518686,0.001686308,0.096618
4.040609121,0.401324194,0.000536844,0.003372617,0.193237
4.100613594,0.408335824,0.000560492,0.003372617,0.193237
4.140587330,0.415347455,0.000584140,0.003372617,0.193237
4.200769186,0.422025085,0.000629182,0.010117851,0.579710
4.240700960,0.429203391,0.000695761,0.008431542,0.483092
4.300584793,0.436214812,0.000754879,0.008431542,0.483092
4.340594769,0.443560111,0.000816813,0.008431542,0.483092
4.400707245,0.450237551,0.000884377,0.011804159,0.676329
4.440619230,0.457582598,0.000971083,0.011804159,0.676329
4.500644445,0.464927782,0.001045403,0.008431542,0.483092
4.540667295,0.472440070,0.001102410,0.006745234,0.386473
4.600693226,0.479284599,0.001154350,0.008431542,0.483092
4.640510798,0.485962039,0.001221914,0.011804159,0.676329
4.700676203,0.493140222,0.001300597,0.010117851,0.579710
4.740708828,0.500151404,0.001383362,0.013490468,0.772947
4.800658941,0.506995427,0.001481468,0.015176776,0.869565
4.840643406,0.514006290,0.001587879,0.015176776,0.869565
4.900744200,0.521183984,0.001702875,0.016863085,0.966184
4.940695286,0.528194658,0.001821108,0.016863085,0.966184
5.000696898,0.535539372,0.001932585,0.013490468,0.772947
5.040635109,0.542884263,0.002031677,0.013490468,0.772947
5.100699186,0.549728286,0.002129784,0.015176776,0.869565
5.140633821,0.556905980,0.002244780,0.016863085,0.966184
5.200619221,0.563916653,0.002363012,0.016863085,0.966184
5.240710020,0.570760307,0.002484200,0.018549393,1.062802
5.300624371,0.578104822,0.002608063,0.015176776,0.869565
5.340680361,0.584781654,0.002720666,0.018549393,1.062802
5.400724888,0.592125950,0.002856914,0.018549393,1.062802
5.440611839,0.598635340,0.002994145,0.023608318,1.352657
5.504884243,0.604810178,0.003155578,0.028667244,1.642512
5.540748358,0.611985668,0.003367391,0.030353552,1.739130
5.600710392,0.619161157,0.003579204,0.028667244,1.642512
5.640820980,0.626002903,0.003781165,0.030353552,1.739130
5.700320482,0.633011344,0.003993962,0.030353552,1.739130
5.740761995,0.640019785,0.004206758,0.030353552,1.739130
5.800480843,0.647028226,0.004419555,0.030353552,1.739130
5.840760708,0.654036297,0.004644169,0.033726169,1.932367
5.900484562,0.660876934,0.004880740,0.035412478,2.028986
5.940743446,0.667884209,0.005128988,0.035412478,2.028986
6.000426054,0.675058106,0.005389196,0.037098786,2.125604
6.040686131,0.682064952,0.005649261,0.037098786,2.125604
6.100226879,0.688737265,0.005919447,0.043844020,2.512077
6.140733004,0.695408127,0.006223383,0.047216637,2.705314
6.200190783,0.702411415,0.006566138,0.050589254,2.898551
6.240697384,0.709580537,0.006935189,0.052275562,2.995169
6.299976349,0.716582629,0.007301561,0.052275562,2.995169
6.340771914,0.723751752,0.007670611,0.050589254,2.898551
6.400008917,0.731087914,0.008042059,0.050589254,2.898551
6.440684795,0.738257648,0.008399020,0.048902945,2.801932
6.499890089,0.745595021,0.008745724,0.045530328,2.608696
6.540837765,0.753100026,0.009081325,0.043844020,2.512077
6.600040197,0.759603863,0.009383147,0.048902945,2.801932
6.640754938,0.766940641,0.009742223,0.048902945,2.801932
6.699934959,0.774110967,0.010087093,0.047216637,2.705314
6.740667820,0.781281865,0.010419871,0.045530328,2.608696
6.799961805,0.788286269,0.010739004,0.045530328,2.608696
6.840796232,0.795624770,0.011060960,0.042157711,2.415459
6.899937630,0.803130863,0.011371248,0.040471403,2.318841
6.940683126,0.809969749,0.011653954,0.042157711,2.415459
7.000545263,0.816975189,0.011949462,0.042157711,2.415459
7.040970087,0.824314734,0.012246666,0.038785094,2.222222
7.100558758,0.831320663,0.012530361,0.042157711,2.415459
7.140783310,0.837825481,0.012810246,0.043844020,2.512077
7.200322866,0.844496342,0.013114183,0.047216637,2.705314
7.240737915,0.851166141,0.013440616,0.050589254,2.898551
7.300294638,0.858001815,0.013792502,0.052275562,2.995169
7.340722561,0.865170305,0.014173641,0.053961871,3.091787
7.399968624,0.872338142,0.014566868,0.055648179,3.188406
7.440658808,0.879505979,0.014960096,0.053961871,3.091787
7.499828339,0.886340429,0.015335033,0.055648179,3.188406
7.540961027,0.893507592,0.015740347,0.057334488,3.285024
7.599962950,0.900674062,0.016157746,0.059020796,3.381643
7.640684843,0.908174582,0.016581912,0.053961871,3.091787
7.700025320,0.915509450,0.016978100,0.053961871,3.091787
7.740773916,0.922510914,0.017356279,0.053961871,3.091787
7.800673008,0.929846440,0.017740098,0.050589254,2.898551
7.840676308,0.936849140,0.018094662,0.050589254,2.898551
7.900196075,0.943517201,0.018454832,0.057334488,3.285024
7.940960407,0.950351008,0.018841294,0.055648179,3.188406
8.000653744,0.957184816,0.019227756,0.057334488,3.285024
8.040799379,0.964017961,0.019625742,0.059020796,3.381643
8.100502491,0.971016716,0.020051139,0.062393413,3.574879
8.140985966,0.977514539,0.020462587,0.064079721,3.671498
8.199924707,0.983178383,0.020835614,0.067452338,3.864734
8.240734577,0.988009038,0.021157856,0.065766030,3.768116
8.299858093,0.992340213,0.021443112,0.065766030,3.768116
8.340793610,0.996004640,0.021690662,0.069138647,3.961353
8.399934292,0.999002108,0.021903313,0.072511264,4.154589
8.440729618,1.000500381,0.022015956,0.077570189,4.444444
8.500304222,1.001665554,0.022105532,0.075883881,4.347826
8.540092707,1.001665554,0.022105532,0.075883881,4.347826
8.600168705,1.001665554,0.022105532,0.075883881,4.347826
8.640762329,1.001665554,0.022105532,0.075883881,4.347826
8.699941397,1.001665554,0.022105532,0.075883881,4.347826
8.740654707,1.001665554,0.022105532,0.075883881,4.347826
8.800246000,1.001665554,0.022105532,0.075883881,4.347826
8.840706825,1.001665554,0.022105532,0.075883881,4.347826
8.900398493,1.001665554,0.022105532,0.075883881,4.347826
8.940685749,1.001665554,0.022105532,0.075883881,4.347826
9.000236034,1.001665554,0.022105532,0.075883881,4.347826
9.040558338,1.001665554,0.022105532,0.075883881,4.347826
9.100293875,1.001665554,0.022105532,0.075883881,4.347826
9.140711308,1.001665554,0.022105532,0.075883881,4.347826
9.200396299,1.001665554,0.022105532,0.075883881,4.347826
9.240749836,1.001665554,0.022105532,0.075883881,4.347826
9.300366879,1.001665554,0.022105532,0.075883881,4.347826
9.340640306,1.001665554,0.022105532,0.075883881,4.347826
9.400411129,1.001665554,0.022105532,0.075883881,4.347826
9.440779686,1.001998350,0.022132529,0.086001731,4.927536
9.500291586,1.002995394,0.022228660,0.106237433,6.086957
9.540800571,1.003492591,0.022288900,0.134904676,7.729469
9.600289822,1.004483498,0.022435327,0.158512995,9.082126
9.640757561,1.004976869,0.022521464,0.187180239,10.724638
9.700328350,1.005631247,0.022654570,0.214161174,12.270531
9.740690231,1.005956394,0.022730474,0.244514726,14.009662
9.800224304,1.006117777,0.022773206,0.273181970,15.652174
9.840658426,1.006598052,0.022915228,0.301849214,17.294686
9.900461435,1.006756633,0.022967405,0.333889074,19.130435
9.940691948,1.007541735,0.023250912,0.359183701,20.579710
10.000318527,1.008475259,0.023614053,0.382792020,21.932367
10.040762663,1.008783272,0.023742931,0.409772955,23.478261
10.100081444,1.009545198,0.024083858,0.431694965,24.734300
10.140708208,1.009846301,0.024228147,0.462048517,26.473430
10.200212240,1.010291371,0.024457812,0.490715761,28.115942
10.240780354,1.010583438,0.024619611,0.521069313,29.855072
10.300326586,1.011445366,0.025129923,0.548050248,31.400966
10.340663195,1.012011196,0.025484555,0.571658567,32.753623
10.400249958,1.012150132,0.025577114,0.603698427,34.589372
10.440657139,1.012422095,0.025770810,0.634051979,36.328502
10.500257254,1.012821290,0.026073263,0.662719223,37.971014
10.540750504,1.013211651,0.026387035,0.691386467,39.613527
10.600203276,1.013338537,0.026495526,0.723426328,41.449275
10.640750170,1.013957158,0.027055945,0.748720954,42.898551
10.700809956,1.014077814,0.027171326,0.777388198,44.541063
10.740726233,1.014429710,0.027527701,0.806055442,46.183575
10.800246239,1.014543556,0.027649806,0.834722686,47.826087
10.840651274,1.014653643,0.027775310,0.866762546,49.661836
10.900279760,1.014972327,0.028161672,0.895429790,51.304348
10.940761566,1.015074819,0.028293451,0.924097034,52.946860
11.000324726,1.015668901,0.029099927,0.947705352,54.299517
11.040779829,1.015764368,0.029236881,0.976372596,55.942029
11.100401402,1.015855870,0.029376516,1.005039840,57.584541
11.140854597,1.016031035,0.029660768,1.032020775,59.130435
11.200035810,1.016114385,0.029805417,1.064060636,60.966184
11.240611076,1.016351895,0.030246352,1.089355263,62.415459
11.300219536,1.016653102,0.030842340,1.116336198,63.961353
11.340662003,1.016582229,0.030691186,1.148376059,65.797101
11.400627375,1.016648223,0.030844533,1.180415919,67.632850
11.440969229,1.016832938,0.031310059,1.205710546,69.082126
11.500401020,1.016832938,0.031310059,1.239436715,71.014493
11.540752888,1.016937292,0.031627222,1.266417650,72.560386
11.600290775,1.016937292,0.031627222,1.300143820,74.492754
11.640851974,1.017108222,0.032272753,1.323752138,75.845411
11.700339556,1.017224544,0.032759891,1.349046765,77.294686
11.741080046,1.017362611,0.033413240,1.376027700,78.840580
11.800333738,1.017392571,0.033577474,1.404694944,80.483092
11.841088057,1.017520160,0.034402388,1.429989571,81.932367
11.900511503,1.017583334,0.034899222,1.458656814,83.574879
11.940692902,1.017583334,0.034899222,1.485637750,85.120773
12.000319481,1.017622986,0.035398483,1.497441909,85.797101
12.040739298,1.017635081,0.035564989,1.499128217,85.893720
12.100176096,1.017635081,0.035564989,1.499128217,85.893720
12.140876770,1.017635081,0.035564989,1.499128217,85.893720
12.199998379,1.017635081,0.035564989,1.499128217,85.893720
12.240728378,1.017635081,0.035564989,1.499128217,85.893720
12.300303459,1.017635081,0.035564989,1.499128217,85.893720
12.340672731,1.017635081,0.035564989,1.499128217,85.893720
12.400604010,1.017635081,0.035564989,1.499128217,85.893720
12.440727711,1.017635081,0.035564989,1.499128217,85.893720
12.500211477,1.017635081,0.035564989,1.499128217,85.893720
12.540738583,1.017635081,0.035564989,1.499128217,85.893720
12.600432396,1.017635081,0.035564989,1.499128217,85.893720
12.640776873,1.017635081,0.035564989,1.499128217,85.893720
12.700616598,1.017635081,0.035564989,1.499128217,85.893720
12.740713596,1.017635081,0.035564989,1.499128217,85.893720
12.800404787,1.017635081,0.035564989,1.499128217,85.893720
12.840705633,1.017635081,0.035564989,1.499128217,85.893720
12.900361538,1.017635081,0.035564989,1.499128217,85.893720
12.940719366,1.017635081,0.035564989,1.499128217,85.893720
13.000257492,1.017635081,0.035564989,1.499128217,85.893720
13.040643215,1.017635081,0.035564989,1.499128217,85.893720
13.100246668,1.017635081,0.035564989,1.499128217,85.893720
13.140863419,1.017635081,0.035564989,1.499128217,85.893720
13.200415611,1.017635081,0.035564989,1.499128217,85.893720
13.240761995,1.017706807,0.036564085,1.499128217,85.893720
13.300330400,1.017860389,0.038728923,1.500814526,85.990338
13.340636492,1.018003017,0.040894510,1.509246068,86.473430
13.400441170,1.018202776,0.044227420,1.512618685,86.666667
13.440659523,1.018441937,0.048394175,1.514304994,86.763285
13.500295401,1.018729784,0.053561445,1.515991302,86.859903
13.541051626,1.019077287,0.059895812,1.515991302,86.859903
13.600498438,1.019457987,0.066729943,1.514304994,86.763285
13.640688658,1.019850211,0.073563422,1.512618685,86.666667
13.700394392,1.020242435,0.080396901,1.514304994,86.763285
13.740706444,1.020604564,0.086897659,1.515991302,86.859903
13.800285339,1.021003835,0.094065162,1.514304994,86.763285
13.840705395,1.021384534,0.100899293,1.515991302,86.859903
13.900623083,1.021768617,0.107900436,1.515991302,86.859903
13.940876007,1.022183357,0.115234278,1.512618685,86.666667
13.999910831,1.022571635,0.121900762,1.512618685,86.666667
14.040766954,1.022979328,0.128900570,1.512618685,86.666667
14.100319624,1.023402769,0.136066685,1.510932377,86.570048
14.140770912,1.023791048,0.142733169,1.514304994,86.763285
14.200585604,1.024186936,0.149733654,1.514304994,86.763285
14.240749836,1.024582824,0.156734140,1.514304994,86.763285
14.300518751,1.024978712,0.163734625,1.514304994,86.763285
14.340667725,1.025344504,0.170402381,1.517677610,86.956522
14.400366545,1.025681325,0.176737325,1.517677610,86.956522
14.440644264,1.026056421,0.183906134,1.519363919,87.053140
14.499939919,1.026416889,0.190908533,1.519363919,87.053140
14.540740967,1.026763011,0.197744502,1.521050227,87.149758
14.599917412,1.027097605,0.204581045,1.522736536,87.246377
14.640695572,1.027477494,0.212083938,1.517677610,86.956522
14.699945211,1.027823616,0.218919907,1.522736536,87.246377
14.740678310,1.028160466,0.225923481,1.522736536,87.246377
14.799894094,1.028483531,0.232760579,1.524422844,87.342995
14.840661049,1.028795066,0.239598212,1.526109153,87.439614
14.899947882,1.029095070,0.246436360,1.527795461,87.536232
14.940667868,1.029397614,0.253608597,1.529481770,87.632850
15.000039339,1.029726887,0.261113881,1.524422844,87.342995
15.040721178,1.030063737,0.268117456,1.521050227,87.149758
15.100157738,1.030400587,0.275121031,1.524422844,87.342995
15.140681982,1.030727318,0.282292206,1.526109153,87.439614
15.201467514,1.031038853,0.289129839,1.524422844,87.342995
15.240948200,1.031377678,0.296300453,1.522736536,87.246377
15.300027370,1.031716502,0.303471068,1.524422844,87.342995
15.340520144,1.032039567,0.310308166,1.522736536,87.246377
15.400608301,1.032390482,0.317478199,1.521050227,87.149758
15.440787077,1.032768115,0.324814045,1.517677610,86.956522
15.500255346,1.033155299,0.331982211,1.515991302,86.859903
15.540693521,1.033539381,0.338983354,1.515991302,86.859903
15.600651741,1.033926565,0.346151520,1.517677610,86.956522
15.640692472,1.034313748,0.353319686,1.515991302,86.859903
15.700662374,1.034700932,0.360487852,1.517677610,86.956522
15.740661144,1.035055480,0.367156214,1.517677610,86.956522
15.800261021,1.035410029,0.373824577,1.517677610,86.956522
15.840451002,1.035767678,0.380659953,1.519363919,87.053140
15.900368452,1.036113800,0.387495922,1.521050227,87.149758
15.940759182,1.036479062,0.394832395,1.521050227,87.149758
16.000443697,1.036856695,0.402168241,1.517677610,86.956522
16.040683508,1.037246698,0.409503440,1.517677610,86.956522
