trajectory,samples,duration_s,path_length_m,closure_error_m,yaw_error_deg,cross_track_rmse_m,maximum_cross_track_m
wheel,1014,50.65999436378479,4.107837281046057,0.20231480748290565,-17.391304347825617,0.09894553432277414,0.18923717164977052
ekf,1014,50.66671299934387,4.108271334899423,0.002519064451419696,-1.992087717472081,0.019934678648835344,0.0347704866512617
slam,1014,50.66671299934387,9.553819426835199,0.27814950808742833,-18.788918439527254,0.5086352496138749,0.8183810848970893
