time_s,x_m,y_m,yaw_rad,yaw_deg
0.000000000,0.000000000,0.000000000,0.000000000,0.000000
0.040370464,0.000000000,0.000000000,0.000000000,0.000000
0.100379944,0.000000000,0.000000000,0.000000000,0.000000
0.140438795,0.000000000,0.000000000,0.000000000,0.000000
0.200204611,0.000000000,0.000000000,0.000000000,0.000000
0.240041256,0.000000000,0.000000000,0.000000000,0.000000
0.300013065,0.000000000,0.000000000,0.000000000,0.000000
0.340124130,0.000000000,0.000000000,0.000000000,0.000000
0.400324106,0.000000000,0.000000000,0.000000000,0.000000
0.440310717,0.000000000,0.000000000,0.000000000,0.000000
0.500408411,0.000000000,0.000000000,0.000000000,0.000000
0.540258646,0.000000000,0.000000000,0.000000000,0.000000
0.600335360,0.000000000,0.000000000,0.000000000,0.000000
0.640209675,0.000000000,0.000000000,0.000000000,0.000000
0.700093985,0.000000000,0.000000000,0.000000000,0.000000
0.740183592,0.000000000,0.000000000,0.000000000,0.000000
0.800110579,0.000000000,0.000000000,0.000000000,0.000000
0.840648651,0.000000000,0.000000000,0.000000000,0.000000
0.900204659,0.000000000,0.000000000,0.000000000,0.000000
0.940356731,0.000000000,0.000000000,0.000000000,0.000000
1.000072479,0.000000000,0.000000000,0.000000000,0.000000
1.040397167,0.000000000,0.000000000,0.000000000,0.000000
1.100371122,0.001502496,0.000003801,0.005058925,0.289855
1.140217543,0.003839666,0.000019566,0.008431542,0.483092
1.200199366,0.006343727,0.000042791,0.010117851,0.579710
1.240253210,0.010183220,0.000084877,0.011804159,0.676329
1.300058365,0.014356500,0.000137661,0.013490468,0.772947
1.340153933,0.019698239,0.000209727,0.013490468,0.772947
1.400077343,0.026041401,0.000306004,0.016863085,0.966184
1.440065622,0.032217381,0.000415368,0.018549393,1.062802
1.500382185,0.038726993,0.000541622,0.020235701,1.159420
1.540456772,0.045570432,0.000674351,0.018549393,1.062802
1.600349188,0.052580897,0.000804405,0.018549393,1.062802
1.640356064,0.059090509,0.000930659,0.020235701,1.159420
1.700266838,0.066601836,0.001063670,0.015176776,0.869565
1.740312099,0.073612699,0.001170081,0.015176776,0.869565
1.800284863,0.080456722,0.001268187,0.013490468,0.772947
1.840292454,0.087300745,0.001366294,0.015176776,0.869565
1.900639296,0.094311608,0.001472704,0.015176776,0.869565
1.940314531,0.101322640,0.001567292,0.011804159,0.676329
2.000262976,0.108500824,0.001645975,0.010117851,0.579710
2.040248394,0.115679131,0.001712554,0.008431542,0.483092
2.100263119,0.122523562,0.001776036,0.010117851,0.579710
2.140267849,0.129701869,0.001842614,0.008431542,0.483092
2.200257063,0.137047261,0.001892161,0.005058925,0.289855
2.240312815,0.143891926,0.001921017,0.003372617,0.193237
2.300318241,0.151070478,0.001951280,0.005058925,0.289855
2.340711355,0.158249029,0.001981544,0.003372617,0.193237
2.400377274,0.165260610,0.002017015,0.006745234,0.386473
2.440471172,0.172105217,0.002057413,0.005058925,0.289855
2.500227928,0.178782846,0.002102456,0.008431542,0.483092
